12841,551528,2011/5/1,12:54,47422,0.42,6
12841,551528,2011/5/1,12:54,21080,0.85,5
12841,551528,2011/5/1,12:54,15036,0.83,24
12841,551528,2011/5/1,12:54,72760B,9.95,2
12841,551528,2011/5/1,12:54,22890,9.95,2
12841,551528,2011/5/1,12:54,47566,4.95,6
12841,551528,2011/5/1,12:54,22220,9.95,1
12841,551528,2011/5/1,12:54,22061,9.95,1
12524,551529,2011/5/1,13:18,21936,2.95,5
12524,551529,2011/5/1,13:18,22501,9.95,2
12524,551529,2011/5/1,13:18,22502,5.95,4
12524,551529,2011/5/1,13:18,22972,1.65,12
12524,551529,2011/5/1,13:18,22974,1.65,12
12524,551529,2011/5/1,13:18,37340,0.39,48
12524,551529,2011/5/1,13:18,23204,0.85,40
12524,551529,2011/5/1,13:18,23206,1.65,40
12524,551529,2011/5/1,13:18,22551,1.65,12
12524,551529,2011/5/1,13:18,22554,1.65,12
12524,551529,2011/5/1,13:18,22556,1.65,12
12524,551529,2011/5/1,13:18,22555,1.65,12
12524,551529,2011/5/1,13:18,22745,2.1,6
12524,551529,2011/5/1,13:18,22747,2.1,6
12524,551529,2011/5/1,13:18,22746,2.1,6
12524,551529,2011/5/1,13:18,22748,2.1,6
12524,551529,2011/5/1,13:18,84828,1.06,48
12524,551529,2011/5/1,13:18,21242,1.69,16
12524,551529,2011/5/1,13:18,21238,0.85,32
12524,551529,2011/5/1,13:18,21086,0.65,24
12524,551529,2011/5/1,13:18,21088,0.19,24
12524,551529,2011/5/1,13:18,21096,0.39,12
12524,551529,2011/5/1,13:18,21094,0.85,12
12524,551529,2011/5/1,13:18,21883,0.65,12
12524,551529,2011/5/1,13:18,22629,1.95,24
12524,551529,2011/5/1,13:18,20726,1.65,10
12524,551529,2011/5/1,13:18,20727,1.65,10
12524,551529,2011/5/1,13:18,21558,2.55,12
12524,551529,2011/5/1,13:18,22352,2.1,60
12524,551529,2011/5/1,13:18,21559,2.1,60
12524,551529,2011/5/1,13:18,22631,1.95,24
12524,551529,2011/5/1,13:18,22659,1.95,24
12524,551529,2011/5/1,13:18,POST,18,8
12748,551530,2011/5/1,13:26,85170C,2.1,1
12598,551539,2011/5/3,8:40,20719,0.85,10
12598,551539,2011/5/3,8:40,20723,0.85,10
12598,551539,2011/5/3,8:40,23204,0.85,20
12598,551539,2011/5/3,8:40,20724,0.85,20
12598,551539,2011/5/3,8:40,22661,0.85,10
12598,551539,2011/5/3,8:40,23076,1.25,48
12598,551539,2011/5/3,8:40,23078,1.25,48
12598,551539,2011/5/3,8:40,23158,2.08,12
12598,551539,2011/5/3,8:40,23155,0.83,24
12598,551539,2011/5/3,8:40,22972,1.65,12
12598,551539,2011/5/3,8:40,22974,1.65,12
12598,551539,2011/5/3,8:40,23256,4.15,8
12598,551539,2011/5/3,8:40,23254,4.15,8
12598,551539,2011/5/3,8:40,84997D,4.15,8
12598,551539,2011/5/3,8:40,23255,4.15,8
12598,551539,2011/5/3,8:40,23077,1.25,20
12598,551539,2011/5/3,8:40,22181,0.85,24
12598,551539,2011/5/3,8:40,21700,0.85,48
12598,551539,2011/5/3,8:40,21559,2.55,6
12598,551539,2011/5/3,8:40,22303,2.55,12
12683,551544,2011/5/3,9:33,22960,4.25,6
12683,551544,2011/5/3,9:33,22969,1.45,12
12683,551544,2011/5/3,9:33,22993,1.25,12
12683,551544,2011/5/3,9:33,23076,1.25,24
12683,551544,2011/5/3,9:33,23156,2.08,24
12683,551544,2011/5/3,9:33,23159,2.08,24
12683,551544,2011/5/3,9:33,47599A,2.1,30
12683,551544,2011/5/3,9:33,47599B,2.1,18
12683,551544,2011/5/3,9:33,22328,2.95,12
12683,551544,2011/5/3,9:33,23206,1.65,10
12683,551544,2011/5/3,9:33,22662,1.65,10
12683,551544,2011/5/3,9:33,22090,2.55,40
12683,551544,2011/5/3,9:33,22352,2.55,12
12683,551544,2011/5/3,9:33,84828,1.25,12
12683,551544,2011/5/3,9:33,22626,8.5,2
12683,551544,2011/5/3,9:33,21086,0.65,24
12683,551544,2011/5/3,9:33,21094,0.85,24
12683,551544,2011/5/3,9:33,21095,0.85,24
12683,551544,2011/5/3,9:33,21080,0.85,24
12683,551544,2011/5/3,9:33,22978,3.75,6
12683,551544,2011/5/3,9:33,POST,18,4
12683,551545,2011/5/3,9:34,84997C,4.15,6
12598,551552,2011/5/3,10:09,POST,18,2
12843,551623,2011/5/3,11:44,47559B,1.25,3
12843,551623,2011/5/3,11:44,85141,3.95,2
12843,551623,2011/5/3,11:44,22423,12.75,2
12843,551623,2011/5/3,11:44,85099B,2.08,20
12843,551623,2011/5/3,11:44,85123A,2.95,12
12843,551623,2011/5/3,11:44,20718,1.25,20
12843,551623,2011/5/3,11:44,37500,4.95,2
12843,551623,2011/5/3,11:44,21080,0.85,12
12843,551623,2011/5/3,11:44,22907,0.85,6
12843,551623,2011/5/3,11:44,47566,4.95,8
12843,551623,2011/5/3,11:44,22851,0.85,12
12643,551649,2011/5/3,12:02,21747,1.05,48
12643,551649,2011/5/3,12:02,21746,1.06,48
12643,551649,2011/5/3,12:02,21380,2.55,24
12643,551649,2011/5/3,12:02,POST,20,2
12643,551652,2011/5/3,12:03,21212,0.42,24
12643,551652,2011/5/3,12:03,21213,0.42,48
12643,551652,2011/5/3,12:03,22083,2.55,40
12643,551652,2011/5/3,12:03,22090,2.55,80
12643,551652,2011/5/3,12:03,POST,1,2
