12436,565124,2011/9/1,12:09,22965,2.1,6
12436,565124,2011/9/1,12:09,22720,4.95,6
12436,565124,2011/9/1,12:09,22668,2.95,10
12436,565124,2011/9/1,12:09,23298,4.95,9
12436,565124,2011/9/1,12:09,47590B,5.45,9
12436,565124,2011/9/1,12:09,47566,4.95,8
12436,565124,2011/9/1,12:09,47590A,5.45,9
12436,565124,2011/9/1,12:09,23308,0.55,24
12436,565124,2011/9/1,12:09,23309,0.55,24
12436,565124,2011/9/1,12:09,84992,0.55,24
12436,565124,2011/9/1,12:09,22417,0.55,24
12436,565124,2011/9/1,12:09,21975,0.55,24
12436,565124,2011/9/1,12:09,23234,2.89,12
12436,565124,2011/9/1,12:09,23247,2.89,12
12436,565124,2011/9/1,12:09,23243,4.95,8
12436,565124,2011/9/1,12:09,POST,40,2
12415,565145,2011/9/1,13:50,22751,3.39,240
12415,565145,2011/9/1,13:50,21915,1.06,720
12415,565145,2011/9/1,13:50,22492,0.55,1152
12415,565145,2011/9/1,13:50,23349,1.25,60
12415,565145,2011/9/1,13:50,23445,0.72,200
12415,565145,2011/9/1,13:50,22818,0.36,72
12415,565145,2011/9/1,13:50,23077,1.04,200
12415,565145,2011/9/1,13:50,22621,1.45,48
12415,565146,2011/9/1,13:51,21891,1.45,144
12828,565212,2011/9/1,17:14,22111,4.95,6
12828,565212,2011/9/1,17:14,23355,4.95,4
12828,565212,2011/9/1,17:14,23433,0.83,12
12828,565212,2011/9/1,17:14,22580,5.95,3
12739,565218,2011/9/1,17:45,23245,4.95,4
12739,565218,2011/9/1,17:45,22629,1.95,12
12739,565218,2011/9/1,17:45,22630,1.95,12
12739,565218,2011/9/1,17:45,23293,0.83,8
12739,565218,2011/9/1,17:45,23294,0.83,8
12739,565218,2011/9/1,17:45,23296,1.25,8
12739,565218,2011/9/1,17:45,22955,2.1,6
12739,565218,2011/9/1,17:45,22027,0.42,12
12739,565218,2011/9/1,17:45,22028,0.42,12
12739,565218,2011/9/1,17:45,22037,0.42,12
12739,565218,2011/9/1,17:45,22582,2.55,6
12739,565218,2011/9/1,17:45,23231,0.42,25
12739,565218,2011/9/1,17:45,23546,0.42,25
12739,565218,2011/9/1,17:45,23318,2.49,6
12739,565218,2011/9/1,17:45,23319,2.49,6
12739,565218,2011/9/1,17:45,23320,2.89,12
12739,565218,2011/9/1,17:45,22492,0.65,36
12739,565218,2011/9/1,17:45,22962,0.85,12
12739,565218,2011/9/1,17:45,22963,0.85,24
12739,565218,2011/9/1,17:45,22076,1.65,12
12739,565218,2011/9/1,17:45,22077,1.65,12
12739,565218,2011/9/1,17:45,21984,0.29,24
12739,565218,2011/9/1,17:45,22092,0.39,36
12739,565218,2011/9/1,17:45,23238,4.15,6
12739,565218,2011/9/1,17:45,23240,4.15,6
12739,565218,2011/9/1,17:45,22557,1.65,12
12739,565218,2011/9/1,17:45,22554,1.65,12
12739,565218,2011/9/1,17:45,22139,4.95,12
12739,565218,2011/9/1,17:45,20984,0.29,12
12739,565218,2011/9/1,17:45,22418,0.85,24
12739,565218,2011/9/1,17:45,22507,4.95,4
12739,565218,2011/9/1,17:45,22045,0.42,25
12739,565218,2011/9/1,17:45,23007,14.95,6
12739,565218,2011/9/1,17:45,23009,14.95,6
12739,565218,2011/9/1,17:45,23008,14.95,6
12739,565218,2011/9/1,17:45,21974,1.45,12
12739,565218,2011/9/1,17:45,22423,12.75,12
12670,565239,2011/9/2,9:51,85014A,5.95,6
12670,565239,2011/9/2,9:51,21883,0.65,12
12670,565239,2011/9/2,9:51,21881,0.65,12
12670,565239,2011/9/2,9:51,21880,0.65,12
12670,565239,2011/9/2,9:51,22991,1.95,12
12670,565239,2011/9/2,9:51,22992,1.95,12
12670,565239,2011/9/2,9:51,22561,1.65,12
12670,565239,2011/9/2,9:51,22382,1.65,10
12670,565239,2011/9/2,9:51,22352,2.55,12
12670,565239,2011/9/2,9:51,21559,2.55,12
12670,565239,2011/9/2,9:51,23084,2.08,6
12670,565239,2011/9/2,9:51,21731,1.65,36
12670,565239,2011/9/2,9:51,21452,2.95,18
12670,565239,2011/9/2,9:51,23079,8.95,6
12670,565239,2011/9/2,9:51,20725,1.65,10
12670,565239,2011/9/2,9:51,20726,1.65,10
12670,565239,2011/9/2,9:51,22659,1.95,12
12670,565239,2011/9/2,9:51,22629,1.95,12
12670,565239,2011/9/2,9:51,22631,1.95,12
12670,565239,2011/9/2,9:51,23206,1.65,10
12670,565239,2011/9/2,9:51,23445,0.83,20
12670,565239,2011/9/2,9:51,85014B,5.95,6
12670,565239,2011/9/2,9:51,POST,18,3
12408,565246,2011/9/2,10:27,23202,2.08,10
12408,565246,2011/9/2,10:27,23200,2.08,10
12408,565246,2011/9/2,10:27,22385,2.08,10
12408,565246,2011/9/2,10:27,23196,1.45,12
12408,565246,2011/9/2,10:27,22630,1.65,64
12408,565246,2011/9/2,10:27,22328,2.55,48
12408,565246,2011/9/2,10:27,22326,2.55,48
12408,565246,2011/9/2,10:27,22894,9.95,2
12408,565246,2011/9/2,10:27,23204,0.85,10
12408,565246,2011/9/2,10:27,22999,0.42,24
12408,565246,2011/9/2,10:27,22895,3.25,6
12408,565246,2011/9/2,10:27,22551,1.65,12
12408,565246,2011/9/2,10:27,22554,1.65,12
12408,565246,2011/9/2,10:27,22556,1.65,12
12408,565246,2011/9/2,10:27,22661,0.85,20
12408,565246,2011/9/2,10:27,22666,2.95,6
12408,565246,2011/9/2,10:27,POST,15,4
12748,565251,2011/9/2,10:49,15034,0.14,12
12748,565251,2011/9/2,10:49,21986,0.39,12
12748,565251,2011/9/2,10:49,23156,2.08,1
12748,565251,2011/9/2,10:49,23154,2.08,1
12748,565251,2011/9/2,10:49,85211,0.79,1
12474,565261,2011/9/2,10:53,84997D,4.15,4
12474,565261,2011/9/2,10:53,23254,4.15,4
12474,565261,2011/9/2,10:53,23255,4.15,4
12474,565261,2011/9/2,10:53,23256,4.15,4
12474,565261,2011/9/2,10:53,21096,0.39,12
12474,565261,2011/9/2,10:53,22555,1.65,12
12474,565261,2011/9/2,10:53,22569,3.75,4
12474,565261,2011/9/2,10:53,22352,2.55,12
12474,565261,2011/9/2,10:53,22907,0.85,12
12474,565261,2011/9/2,10:53,23307,0.55,24
12474,565261,2011/9/2,10:53,21088,0.19,48
12474,565261,2011/9/2,10:53,22467,2.55,12
12474,565261,2011/9/2,10:53,23293,0.83,8
12474,565261,2011/9/2,10:53,22302,2.55,6
12474,565261,2011/9/2,10:53,21914,1.25,12
12474,565261,2011/9/2,10:53,22908,0.85,12
12474,565261,2011/9/2,10:53,22613,0.85,24
12474,565261,2011/9/2,10:53,22029,0.42,12
12474,565261,2011/9/2,10:53,23207,1.65,10
12474,565261,2011/9/2,10:53,22326,2.95,12
12474,565261,2011/9/2,10:53,POST,18,2
12474,565261,2011/9/2,10:53,21121,1.25,24
12474,565261,2011/9/2,10:53,22331,1.65,8
12474,565261,2011/9/2,10:53,22322,0.85,12
12474,565261,2011/9/2,10:53,22333,1.65,8
12474,565261,2011/9/2,10:53,20682,3.25,12
12483,565287,2011/9/2,11:42,21156,1.95,16
12483,565287,2011/9/2,11:42,22378,2.1,5
12483,565287,2011/9/2,11:42,20981,0.85,12
12483,565287,2011/9/2,11:42,22326,2.95,12
12483,565287,2011/9/2,11:42,22352,2.55,12
12483,565287,2011/9/2,11:42,23298,4.95,9
12483,565287,2011/9/2,11:42,20719,0.85,20
12483,565287,2011/9/2,11:42,20724,0.85,10
12483,565287,2011/9/2,11:42,23275,1.25,12
12483,565287,2011/9/2,11:42,22255,0.85,24
12483,565287,2011/9/2,11:42,22867,2.1,12
12483,565287,2011/9/2,11:42,22865,2.1,12
12483,565287,2011/9/2,11:42,22328,2.95,6
12483,565287,2011/9/2,11:42,POST,18,1
12794,565295,2011/9/2,12:01,22646,1.45,12
12794,565295,2011/9/2,12:01,23078,1.25,24
12794,565295,2011/9/2,12:01,47585A,3.75,4
12794,565295,2011/9/2,12:01,23154,2.08,12
12794,565295,2011/9/2,12:01,47567B,5.95,3
12794,565295,2011/9/2,12:01,47591D,1.95,8
12794,565295,2011/9/2,12:01,47559B,1.25,10
12794,565295,2011/9/2,12:01,22567,1.45,12
12794,565295,2011/9/2,12:01,84991,0.55,24
12794,565295,2011/9/2,12:01,22851,0.85,12
12794,565295,2011/9/2,12:01,84509G,3.75,4
12794,565295,2011/9/2,12:01,47580,2.55,6
12794,565295,2011/9/2,12:01,16156S,0.42,25
12794,565295,2011/9/2,12:01,21288,2.95,6
12794,565295,2011/9/2,12:01,21292,0.85,16
12794,565295,2011/9/2,12:01,72741,1.45,9
12794,565295,2011/9/2,12:01,47599A,2.1,6
12794,565295,2011/9/2,12:01,84535B,0.65,16
12794,565295,2011/9/2,12:01,84987,1.45,12
12794,565295,2011/9/2,12:01,23189,2.89,6
12437,565321,2011/9/2,13:14,22423,12.75,6
12437,565321,2011/9/2,13:14,21121,1.25,24
12437,565321,2011/9/2,13:14,21080,0.85,24
12437,565321,2011/9/2,13:14,21208,0.39,12
12437,565321,2011/9/2,13:14,21843,10.95,6
12437,565321,2011/9/2,13:14,21987,0.65,12
12437,565321,2011/9/2,13:14,21558,2.55,6
12437,565321,2011/9/2,13:14,22333,1.65,8
12437,565321,2011/9/2,13:14,POST,18,2
