12534,561911,2011/8/1,10:26,22652,1.65,10
12534,561911,2011/8/1,10:26,85049E,1.25,12
12534,561911,2011/8/1,10:26,22077,1.65,12
12534,561911,2011/8/1,10:26,22082,1.65,10
12534,561911,2011/8/1,10:26,85049H,1.25,12
12534,561911,2011/8/1,10:26,22150,1.95,6
12534,561911,2011/8/1,10:26,22668,2.95,5
12534,561911,2011/8/1,10:26,21672,1.25,12
12534,561911,2011/8/1,10:26,21668,1.25,12
12534,561911,2011/8/1,10:26,21669,1.25,12
12534,561911,2011/8/1,10:26,23028,1.65,6
12534,561911,2011/8/1,10:26,23029,1.65,6
12534,561911,2011/8/1,10:26,23031,1.65,6
12534,561911,2011/8/1,10:26,21670,1.25,12
12534,561911,2011/8/1,10:26,22469,1.65,12
12534,561911,2011/8/1,10:26,23321,1.65,12
12534,561911,2011/8/1,10:26,84879,1.69,8
12534,561911,2011/8/1,10:26,22989,3.25,6
12534,561911,2011/8/1,10:26,22937,2.55,6
12534,561911,2011/8/1,10:26,21154,1.25,10
12534,561911,2011/8/1,10:26,35810A,0.83,12
12534,561911,2011/8/1,10:26,23134,8.25,2
12534,561911,2011/8/1,10:26,21977,0.55,24
12534,561911,2011/8/1,10:26,21976,0.55,24
12534,561911,2011/8/1,10:26,23297,1.65,16
12534,561911,2011/8/1,10:26,22558,1.65,12
12534,561911,2011/8/1,10:26,23245,4.95,4
12534,561911,2011/8/1,10:26,22196,0.85,12
12534,561911,2011/8/1,10:26,23108,6.25,2
12534,561911,2011/8/1,10:26,22180,9.95,4
12534,561911,2011/8/1,10:26,22554,1.65,12
12534,561911,2011/8/1,10:26,21197,1.65,12
12534,561911,2011/8/1,10:26,21700,0.85,12
12534,561911,2011/8/1,10:26,20977,1.25,16
12534,561911,2011/8/1,10:26,22505,4.95,4
12534,561911,2011/8/1,10:26,20997,4.95,6
12534,561911,2011/8/1,10:26,23286,0.85,8
12534,561911,2011/8/1,10:26,23285,0.85,8
12534,561911,2011/8/1,10:26,85014A,5.95,3
12534,561911,2011/8/1,10:26,22129,0.85,12
12534,561911,2011/8/1,10:26,21577,2.25,6
12534,561911,2011/8/1,10:26,21578,2.25,6
12534,561911,2011/8/1,10:26,20718,1.25,10
12534,561911,2011/8/1,10:26,84970L,0.95,12
12534,561911,2011/8/1,10:26,84970S,0.85,12
12534,561911,2011/8/1,10:26,84978,1.25,12
12534,561911,2011/8/1,10:26,21666,0.65,12
12534,561911,2011/8/1,10:26,22791,1.25,12
12534,561911,2011/8/1,10:26,84946,1.25,12
12534,561911,2011/8/1,10:26,21124,1.25,24
12534,561911,2011/8/1,10:26,21122,1.25,24
12534,561911,2011/8/1,10:26,21500,0.42,25
12534,561911,2011/8/1,10:26,21498,0.42,25
12534,561911,2011/8/1,10:26,21499,0.42,25
12534,561911,2011/8/1,10:26,21735,12.75,2
12534,561911,2011/8/1,10:26,21894,1.25,12
12534,561911,2011/8/1,10:26,85161,18.95,1
12534,561911,2011/8/1,10:26,22487,9.95,2
12534,561911,2011/8/1,10:26,15058A,7.95,2
12534,561911,2011/8/1,10:26,15058B,7.95,2
12534,561911,2011/8/1,10:26,22962,0.85,12
12534,561911,2011/8/1,10:26,84819,4.25,3
12534,561911,2011/8/1,10:26,POST,18,6
12749,561926,2011/8/1,12:48,22969,1.45,12
12749,561926,2011/8/1,12:48,22965,2.1,6
12749,561926,2011/8/1,12:48,22966,1.25,12
12749,561926,2011/8/1,12:48,22980,1.65,12
12749,561926,2011/8/1,12:48,22978,3.75,6
12749,561926,2011/8/1,12:48,22981,1.45,12
12749,561926,2011/8/1,12:48,23243,4.95,4
12749,561926,2011/8/1,12:48,23307,0.55,24
12749,561926,2011/8/1,12:48,23306,1.45,12
12749,561926,2011/8/1,12:48,22979,1.45,12
12749,561926,2011/8/1,12:48,22982,1.25,12
12749,561926,2011/8/1,12:48,84378,1.25,12
12749,561926,2011/8/1,12:48,84380,1.25,12
12749,561926,2011/8/1,12:48,22666,2.95,6
12749,561926,2011/8/1,12:48,22907,0.85,12
12749,561926,2011/8/1,12:48,22699,2.95,6
12749,561926,2011/8/1,12:48,23173,9.95,2
12749,561926,2011/8/1,12:48,22697,2.95,6
12749,561926,2011/8/1,12:48,22698,2.95,6
12749,561926,2011/8/1,12:48,23017,12.5,2
12749,561926,2011/8/1,12:48,23015,8.25,2
12749,561926,2011/8/1,12:48,23018,12.5,1
12749,561926,2011/8/1,12:48,23019,8.25,1
12749,561926,2011/8/1,12:48,23020,12.5,2
12749,561926,2011/8/1,12:48,23022,2.08,6
12749,561926,2011/8/1,12:48,23021,4.15,4
12749,561926,2011/8/1,12:48,23169,4.15,6
12749,561926,2011/8/1,12:48,82484,7.95,2
12749,561926,2011/8/1,12:48,22776,9.95,3
12749,561926,2011/8/1,12:48,84879,1.69,8
12749,561926,2011/8/1,12:48,23226,1.25,24
12749,561926,2011/8/1,12:48,23227,1.25,24
12749,561926,2011/8/1,12:48,23228,1.25,24
12749,561926,2011/8/1,12:48,22296,1.65,12
12749,561926,2011/8/1,12:48,22297,1.25,24
12749,561926,2011/8/1,12:48,22169,8.5,4
12749,561926,2011/8/1,12:48,22170,6.75,4
12749,561926,2011/8/1,12:48,22766,2.95,8
12749,561926,2011/8/1,12:48,22767,9.95,4
12749,561926,2011/8/1,12:48,22768,9.95,4
12749,561926,2011/8/1,12:48,22796,9.95,4
12749,561926,2011/8/1,12:48,23092,7.9,2
12749,561926,2011/8/1,12:48,82486,8.95,2
12749,561926,2011/8/1,12:48,82483,6.95,2
12749,561926,2011/8/1,12:48,23118,7.5,2
12749,561926,2011/8/1,12:48,23111,12.5,3
12749,561926,2011/8/1,12:48,23112,7.5,2
12749,561926,2011/8/1,12:48,23110,5.75,4
12749,561926,2011/8/1,12:48,85066,12.75,2
12749,561926,2011/8/1,12:48,22171,8.5,2
12749,561926,2011/8/1,12:48,22456,4.95,3
12749,561926,2011/8/1,12:48,22760,12.75,2
12749,561926,2011/8/1,12:48,22770,14.95,2
12749,561926,2011/8/1,12:48,23144,0.83,12
12749,561926,2011/8/1,12:48,23145,0.95,12
12749,561926,2011/8/1,12:48,23147,1.45,12
12749,561926,2011/8/1,12:48,22624,8.5,2
12749,561926,2011/8/1,12:48,22626,8.5,2
12749,561926,2011/8/1,12:48,23240,4.15,6
12749,561926,2011/8/1,12:48,23236,2.89,6
12749,561926,2011/8/1,12:48,22081,1.65,10
12749,561926,2011/8/1,12:48,22082,1.65,10
12749,561926,2011/8/1,12:48,22423,12.75,9
12749,561926,2011/8/1,12:48,75049L,1.25,6
12749,561926,2011/8/1,12:48,23245,4.95,8
12749,561926,2011/8/1,12:48,23239,4.15,18
12749,561926,2011/8/1,12:48,23308,0.55,48
12749,561926,2011/8/1,12:48,23244,1.95,12
12749,561926,2011/8/1,12:48,23232,0.42,75
12749,561926,2011/8/1,12:48,23235,2.89,18
12749,561926,2011/8/1,12:48,23196,1.45,12
12749,561926,2011/8/1,12:48,22077,1.65,12
12749,561926,2011/8/1,12:48,23233,0.42,25
12749,561926,2011/8/1,12:48,23231,0.42,25
12749,561926,2011/8/1,12:48,23191,1.65,12
12749,561926,2011/8/1,12:48,23237,4.15,6
12749,561926,2011/8/1,12:48,79191C,0.85,12
