15100,0,2010/12/1,9:09,21,10.95,32
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
12431,0,2010/12/1,10:03,35,6.35,4
DEL,,,,,,
12431,0,2010/12/1,10:03,85,5.95,3
12431,0,2010/12/1,10:03,22,8.5,2
12431,0,2010/12/1,10:03,22,3.75,4
12431,0,2010/12/1,10:03,22,3.75,4
12431,0,2010/12/1,10:03,22,8.5,2
DEL,,,,,,
12431,0,2010/12/1,10:03,22,1.65,24
12431,0,2010/12/1,10:03,22,0.85,24
13705,0,2010/12/1,10:29,22,1.95,6
DEL,,,,,,
13705,0,2010/12/1,10:29,21,1.25,12
DEL,,,,,,
DEL,,,,,,
13705,0,2010/12/1,10:29,22,1.25,12
DEL,,,,,,
13705,0,2010/12/1,10:29,22,5.95,4
13705,0,2010/12/1,10:29,84,1.69,16
13705,0,2010/12/1,10:29,22,0.65,24
14307,0,2010/12/1,11:41,22,0.42,24
DEL,,,,,,
14307,0,2010/12/1,11:41,20,0.85,12
DEL,,,,,,
14307,0,2010/12/1,11:41,21,1.25,12
DEL,,,,,,
DEL,,,,,,
14307,0,2010/12/1,11:41,22,1.95,12
DEL,,,,,,
14307,0,2010/12/1,11:41,84,3.75,4
14307,0,2010/12/1,11:41,21,3.75,4
14307,0,2010/12/1,11:41,22,2.1,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14307,0,2010/12/1,11:41,84,0.95,12
14307,0,2010/12/1,11:41,21,2.95,6
DEL,,,,,,
14307,0,2010/12/1,11:41,84,1.65,6
DEL,,,,,,
14307,0,2010/12/1,11:41,48,7.95,2
DEL,,,,,,
DEL,,,,,,
14307,0,2010/12/1,11:41,84,1.69,8
DEL,,,,,,
14307,0,2010/12/1,11:41,21,5.95,3
14307,0,2010/12/1,11:41,22,2.95,8
DEL,,,,,,
DEL,,,,,,
14307,0,2010/12/1,11:41,22,0.42,25
DEL,,,,,,
14307,0,2010/12/1,11:41,85,5.95,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14307,0,2010/12/1,11:41,16,0.21,30
14307,0,2010/12/1,11:41,22,0.42,12
14307,0,2010/12/1,11:41,22,1.95,12
14307,0,2010/12/1,11:41,84,2.55,6
14307,0,2010/12/1,11:41,21,2.55,12
DEL,,,,,,
DEL,,,,,,
14307,0,2010/12/1,11:41,22,1.25,12
14307,0,2010/12/1,11:41,22,3.75,4
14307,0,2010/12/1,11:41,21,1.65,12
DEL,,,,,,
17908,0,2010/12/1,11:45,21,3.75,1
17908,0,2010/12/1,11:45,22,4.95,1
DEL,,,,,,
17908,0,2010/12/1,11:45,22,1.25,1
DEL,,,,,,
17908,0,2010/12/1,11:45,22,2.1,1
DEL,,,,,,
17908,0,2010/12/1,11:45,85,2.1,1
DEL,,,,,,
DEL,,,,,,
17908,0,2010/12/1,11:45,21,1.25,1
DEL,,,,,,
DEL,,,,,,
17908,0,2010/12/1,11:45,90,2.95,1
17908,0,2010/12/1,11:45,90,6.35,1
17908,0,2010/12/1,11:45,21,7.95,1
DEL,,,,,,
17908,0,2010/12/1,11:45,22,3.75,1
DEL,,,,,,
DEL,,,,,,
17908,0,2010/12/1,11:45,21,1.25,1
17908,0,2010/12/1,11:45,22,6.75,1
17908,0,2010/12/1,11:45,21,0.85,6
17908,0,2010/12/1,11:45,21,0.85,6
17908,0,2010/12/1,11:45,84,2.95,1
DEL,,,,,,
17908,0,2010/12/1,11:45,21,1.95,2
17908,0,2010/12/1,11:45,85,1.25,12
DEL,,,,,,
17908,0,2010/12/1,11:45,20,0.12,24
17908,0,2010/12/1,11:45,84,5.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17908,0,2010/12/1,11:45,21,0.65,12
DEL,,,,,,
17908,0,2010/12/1,11:45,22,1.65,1
DEL,,,,,,
DEL,,,,,,
17908,0,2010/12/1,11:45,20,1.25,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17908,0,2010/12/1,11:45,22,1.65,1
17908,0,2010/12/1,11:45,21,1.45,3
DEL,,,,,,
17908,0,2010/12/1,11:45,22,0.42,6
17908,0,2010/12/1,11:45,22,0.85,2
17908,0,2010/12/1,11:45,85,1.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17908,0,2010/12/1,11:45,22,4.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17968,0,2010/12/1,12:23,90,1.65,1
DEL,,,,,,
17968,0,2010/12/1,12:23,90,4.25,3
DEL,,,,,,
17968,0,2010/12/1,12:23,22,1.95,1
DEL,,,,,,
17968,0,2010/12/1,12:23,84,1.69,8
17968,0,2010/12/1,12:23,22,2.95,1
17968,0,2010/12/1,12:23,22,1.65,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17968,0,2010/12/1,12:23,21,0.29,1
DEL,,,,,,
17968,0,2010/12/1,12:23,22,1.25,1
DEL,,,,,,
17968,0,2010/12/1,12:23,22,1.65,1
17968,0,2010/12/1,12:23,22,1.95,2
DEL,,,,,,
17968,0,2010/12/1,12:23,22,0.85,5
17968,0,2010/12/1,12:23,21,0.55,1
DEL,,,,,,
17968,0,2010/12/1,12:23,16,0.42,1
17968,0,2010/12/1,12:23,21,2.95,1
DEL,,,,,,
17968,0,2010/12/1,12:23,21,1.25,1
17968,0,2010/12/1,12:23,22,1.65,2
17968,0,2010/12/1,12:23,22,0.55,2
17968,0,2010/12/1,12:23,22,0.85,6
DEL,,,,,,
17968,0,2010/12/1,12:23,21,1.45,4
17968,0,2010/12/1,12:23,21,1.45,2
17968,0,2010/12/1,12:23,10,0.85,2
17968,0,2010/12/1,12:23,22,2.95,1
17968,0,2010/12/1,12:23,22,0.85,1
17968,0,2010/12/1,12:23,22,0.85,1
17968,0,2010/12/1,12:23,22,0.85,2
DEL,,,,,,
DEL,,,,,,
17968,0,2010/12/1,12:23,20,1.25,1
17968,0,2010/12/1,12:23,85,1.95,1
DEL,,,,,,
17968,0,2010/12/1,12:23,22,1.65,1
17968,0,2010/12/1,12:23,21,1.65,1
DEL,,,,,,
DEL,,,,,,
17968,0,2010/12/1,12:23,22,2.1,1
DEL,,,,,,
17968,0,2010/12/1,12:23,22,1.49,2
17968,0,2010/12/1,12:23,22,2.1,1
17968,0,2010/12/1,12:23,22,0.85,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17968,0,2010/12/1,12:23,22,1.25,3
17968,0,2010/12/1,12:23,21,1.25,1
DEL,,,,,,
17968,0,2010/12/1,12:23,22,1.65,1
DEL,,,,,,
17968,0,2010/12/1,12:23,85,0.85,3
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17968,0,2010/12/1,12:23,22,2.95,1
DEL,,,,,,
17968,0,2010/12/1,12:23,21,1.65,1
DEL,,,,,,
17968,0,2010/12/1,12:23,21,2.95,1
17968,0,2010/12/1,12:23,21,2.95,1
DEL,,,,,,
DEL,,,,,,
17968,0,2010/12/1,12:23,22,4.25,1
17968,0,2010/12/1,12:23,85,0.85,1
DEL,,,,,,
17968,0,2010/12/1,12:23,22,2.1,1
17968,0,2010/12/1,12:23,72,0.85,1
17968,0,2010/12/1,12:23,21,1.45,8
DEL,,,,,,
17968,0,2010/12/1,12:23,22,2.95,1
DEL,,,,,,
DEL,,,,,,
16955,0,2010/12/1,13:31,20,2.1,6
16955,0,2010/12/1,13:31,22,0.85,48
DEL,,,,,,
16955,0,2010/12/1,13:31,22,1.25,20
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/1,14:05,85,2.95,6
14911,0,2010/12/1,14:05,85,2.55,6
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/1,14:05,21,2.25,6
DEL,,,,,,
14911,0,2010/12/1,14:05,22,1.95,12
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/1,14:05,21,1.69,12
DEL,,,,,,
14911,0,2010/12/1,14:05,85,7.95,2
14911,0,2010/12/1,14:05,85,7.95,2
14911,0,2010/12/1,14:05,21,8.95,4
14911,0,2010/12/1,14:05,21,8.95,4
14911,0,2010/12/1,14:05,21,1.25,24
DEL,,,,,,
14911,0,2010/12/1,14:05,22,9.95,6
14911,0,2010/12/1,14:05,C2,50,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14496,0,2010/12/1,15:35,22,2.95,12
DEL,,,,,,
DEL,,,,,,
15694,0,2010/12/2,7:49,22,8.5,8
DEL,,,,,,
15694,0,2010/12/2,7:49,22,3.75,12
15694,0,2010/12/2,7:49,84,0.85,36
DEL,,,,,,
15694,0,2010/12/2,7:49,21,8.95,8
DEL,,,,,,
DEL,,,,,,
13941,0,2010/12/2,10:17,79,4.25,24
DEL,,,,,,
13941,0,2010/12/2,10:17,22,5.95,24
13941,0,2010/12/2,10:17,85,0.65,96
13941,0,2010/12/2,10:17,21,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13941,0,2010/12/2,10:17,21,2.55,96
DEL,,,,,,
15363,0,2010/12/2,12:28,85,7.95,2
15363,0,2010/12/2,12:28,21,3.75,4
DEL,,,,,,
15363,0,2010/12/2,12:28,85,0.85,12
15363,0,2010/12/2,12:28,21,0.85,12
DEL,,,,,,
15363,0,2010/12/2,12:28,20,2.1,12
15363,0,2010/12/2,12:28,22,2.95,6
15363,0,2010/12/2,12:28,22,2.95,5
15363,0,2010/12/2,12:28,22,5.95,3
15363,0,2010/12/2,12:28,21,2.95,6
DEL,,,,,,
DEL,,,,,,
15363,0,2010/12/2,12:28,21,2.55,6
15363,0,2010/12/2,12:28,22,1.65,10
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16186,0,2010/12/2,14:40,20,0.65,24
DEL,,,,,,
16186,0,2010/12/2,14:40,22,1.65,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
16186,0,2010/12/2,14:40,22,1.45,12
16186,0,2010/12/2,14:40,21,0.85,12
16186,0,2010/12/2,14:40,22,1.65,12
16186,0,2010/12/2,14:40,85,0.65,12
DEL,,,,,,
DEL,,,,,,
16186,0,2010/12/2,14:40,22,0.42,12
DEL,,,,,,
DEL,,,,,,
15732,0,2010/12/2,15:00,20,0.65,24
15732,0,2010/12/2,15:00,21,0.42,25
15732,0,2010/12/2,15:00,85,1.95,20
15732,0,2010/12/2,15:00,85,1.95,20
DEL,,,,,,
17567,0,2010/12/2,15:18,22,4.95,3
17567,0,2010/12/2,15:18,22,1.65,12
DEL,,,,,,
17567,0,2010/12/2,15:18,22,2.1,5
DEL,,,,,,
DEL,,,,,,
17567,0,2010/12/2,15:18,21,4.95,3
DEL,,,,,,
DEL,,,,,,
17567,0,2010/12/2,15:18,22,0.85,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
17567,0,2010/12/2,15:18,22,8.5,4
DEL,,,,,,
DEL,,,,,,
17567,0,2010/12/2,15:18,22,1.25,12
17567,0,2010/12/2,15:18,22,1.25,12
DEL,,,,,,
DEL,,,,,,
17567,0,2010/12/2,15:18,21,1.25,12
17567,0,2010/12/2,15:18,21,1.25,12
17567,0,2010/12/2,15:18,21,1.25,12
17567,0,2010/12/2,15:18,21,1.25,12
17567,0,2010/12/2,15:18,22,1.95,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:19,22,0.55,144
15061,0,2010/12/2,15:19,22,2.1,108
DEL,,,,,,
15061,0,2010/12/2,15:19,22,2.95,24
15061,0,2010/12/2,15:19,22,2.55,48
DEL,,,,,,
15061,0,2010/12/2,15:19,22,1.45,24
DEL,,,,,,
15061,0,2010/12/2,15:19,21,0.36,24
DEL,,,,,,
15061,0,2010/12/2,15:19,21,0.36,48
15061,0,2010/12/2,15:19,21,0.36,108
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:19,16,0.16,270
15061,0,2010/12/2,15:19,85,1.25,18
15061,0,2010/12/2,15:19,85,1.25,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:19,84,1.88,120
DEL,,,,,,
15061,0,2010/12/2,15:19,48,6.75,70
DEL,,,,,,
15061,0,2010/12/2,15:19,35,3.39,42
15061,0,2010/12/2,15:19,22,7.65,96
15061,0,2010/12/2,15:19,22,1.65,64
15061,0,2010/12/2,15:19,22,1.65,64
15061,0,2010/12/2,15:19,22,1.65,64
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:19,22,0.36,96
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:20,84,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:20,22,7.65,72
DEL,,,,,,
15061,0,2010/12/2,15:20,22,1.65,36
15061,0,2010/12/2,15:20,22,1.65,36
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:20,22,0.36,48
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:20,22,2.55,12
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:20,21,0.34,50
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:22,84,1.45,320
15061,0,2010/12/2,15:22,22,1.65,128
15061,0,2010/12/2,15:22,22,10.95,144
DEL,,,,,,
15061,0,2010/12/2,15:22,20,1.25,100
DEL,,,,,,
DEL,,,,,,
15061,0,2010/12/2,15:25,22,1.25,60
DEL,,,,,,
16203,0,2010/12/2,15:39,22,3.75,4
16203,0,2010/12/2,15:39,22,3.75,4
16203,0,2010/12/2,15:39,22,3.75,4
DEL,,,,,,
DEL,,,,,,
16203,0,2010/12/2,15:39,22,3.75,4
16203,0,2010/12/2,15:39,20,1.25,12
16203,0,2010/12/2,15:39,22,3.75,4
DEL,,,,,,
16203,0,2010/12/2,15:39,21,1.25,12
DEL,,,,,,
14911,0,2010/12/2,16:33,22,3.75,6
DEL,,,,,,
14775,0,2010/12/2,16:38,22,0.85,12
DEL,,,,,,
14775,0,2010/12/2,16:38,20,1.25,12
DEL,,,,,,
14775,0,2010/12/2,16:38,20,0.65,24
14775,0,2010/12/2,16:38,20,0.65,24
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14775,0,2010/12/2,16:38,15,0.75,12
DEL,,,,,,
14775,0,2010/12/2,16:38,37,1.25,12
14775,0,2010/12/2,16:38,22,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13145,0,2010/12/2,18:06,22,295,1
14865,0,2010/12/2,18:23,15,0.75,24
14865,0,2010/12/2,18:23,72,0.19,48
DEL,,,,,,
DEL,,,,,,
12967,0,2010/12/3,9:49,22,4.95,36
12967,0,2010/12/3,9:49,21,4.95,6
DEL,,,,,,
DEL,,,,,,
12967,0,2010/12/3,9:49,22,2.55,36
12967,0,2010/12/3,9:49,22,29.95,6
DEL,,,,,,
12967,0,2010/12/3,9:49,21,1.65,56
12967,0,2010/12/3,9:49,21,4.25,8
12967,0,2010/12/3,9:49,22,1.65,32
12967,0,2010/12/3,9:49,22,9.95,6
DEL,,,,,,
DEL,,,,,,
12967,0,2010/12/3,9:49,21,0.65,12
DEL,,,,,,
14589,0,2010/12/3,11:42,48,7.95,2
14589,0,2010/12/3,11:42,48,7.95,1
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:28,22,4.95,12
13013,0,2010/12/3,12:28,22,8.5,12
13013,0,2010/12/3,12:28,84,0.42,25
13013,0,2010/12/3,12:28,20,7.95,4
13013,0,2010/12/3,12:28,15,0.75,12
DEL,,,,,,
13013,0,2010/12/3,12:28,22,3.35,6
13013,0,2010/12/3,12:28,22,3.35,12
13013,0,2010/12/3,12:28,22,2.95,6
DEL,,,,,,
13013,0,2010/12/3,12:28,85,1.25,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:28,22,2.95,12
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,21,2.95,6
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,21,0.65,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,21,4.95,4
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,21,9.95,3
DEL,,,,,,
13013,0,2010/12/3,12:29,21,1.25,24
13013,0,2010/12/3,12:29,21,2.55,6
13013,0,2010/12/3,12:29,21,4.95,3
13013,0,2010/12/3,12:29,21,2.95,6
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,22,1.49,12
13013,0,2010/12/3,12:29,22,12.75,3
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,84,0.85,24
13013,0,2010/12/3,12:29,84,0.55,24
13013,0,2010/12/3,12:29,22,0.85,12
DEL,,,,,,
13013,0,2010/12/3,12:29,21,1.25,12
DEL,,,,,,
13013,0,2010/12/3,12:29,37,1.65,6
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,84,1.25,10
DEL,,,,,,
DEL,,,,,,
13013,0,2010/12/3,12:29,84,0.85,12
DEL,,,,,,
14911,0,2010/12/3,14:04,84,16.95,1
14911,0,2010/12/3,14:04,22,0.85,24
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,22,2.95,8
14911,0,2010/12/3,14:04,22,0.85,12
14911,0,2010/12/3,14:04,22,0.85,12
14911,0,2010/12/3,14:04,22,1.95,12
14911,0,2010/12/3,14:04,22,2.95,6
14911,0,2010/12/3,14:04,22,2.95,6
14911,0,2010/12/3,14:04,20,0.12,48
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,21,1.45,24
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,85,2.1,12
14911,0,2010/12/3,14:04,22,8.5,6
14911,0,2010/12/3,14:04,22,1.65,12
DEL,,,,,,
14911,0,2010/12/3,14:04,22,8.5,4
DEL,,,,,,
14911,0,2010/12/3,14:04,22,16.95,2
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,21,1.25,12
14911,0,2010/12/3,14:04,21,3.75,4
DEL,,,,,,
14911,0,2010/12/3,14:04,21,5.95,6
DEL,,,,,,
14911,0,2010/12/3,14:04,85,0.85,12
14911,0,2010/12/3,14:04,22,1.25,24
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,84,1.69,12
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,22,12.75,4
14911,0,2010/12/3,14:04,22,2.55,6
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,22,0.42,25
14911,0,2010/12/3,14:04,22,0.42,25
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,22,2.1,6
DEL,,,,,,
14911,0,2010/12/3,14:04,22,3.75,4
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,21,2.95,6
14911,0,2010/12/3,14:04,21,3.45,4
DEL,,,,,,
14911,0,2010/12/3,14:04,84,4.25,4
DEL,,,,,,
DEL,,,,,,
14911,0,2010/12/3,14:04,84,0.85,12
DEL,,,,,,
14911,0,2010/12/3,14:04,20,0.85,12
